Nombre,66
Apellido,9_56
Edad,18
Sexo,Masculino
Antecendente neurologico?,No
Toma alguna medicacion?,No
Trabaja?,No
Horas de sueño la noche anterior?,7
Dibujar,Alta preferencia de mano derecha
Arrojar un objeto,Alta preferencia de mano derecha
Escribir,Alta preferencia de mano derecha
Usar tijeras,Alta preferencia de mano derecha
Usa un cepillo de diente,Alta preferencia de mano derecha
Usar una cuchara,Alta preferencia de mano derecha
Usar una escoba (La mano que va arriba),Alta preferencia de mano derecha
Encender un fósforo,Alta preferencia de mano derecha
Abrir una caja (La mano que abre la caja),Alta preferencia de mano derecha
SYSTEM
System,Windows
Node,u-76627f80a4294
Release,XP
Version,5.1.2600
Machine,x86
"Processor,""x86 Family 18 Model 1 Stepping 0, AuthenticAMD"""
Screen Width,1280
Screen Height,720

Estimulos
Imagenes
ETAPA DE TEST
"Num Trial,""Calidad respuesta (1:correcto, 0:error)"",Tiempo Resp,Prime,Target,Categoria,Tecla presionada (vacio si no se presiono),Tecla para responder afirmativamente,Tiempo de aparicion del prime"
43,1,0.5639213922431736,ventana,cebra,nr,lctrl,lctrl,0.03338049947615218
44,1,0.6480329203850488,aguila,mono,wra,lctrl,lctrl,0.033365413761202944
45,1,0.4830781565815414,gallo,cigarrillo,nr,rctrl,lctrl,0.033372677253282745
46,1,0.5563296452482973,sapo,cebra,wra,lctrl,lctrl,0.03339977566974994
47,1,0.4162727385737526,gorila,mono,sra,lctrl,lctrl,0.0334028486859097
48,1,0.5599111060200812,destornillador,tornillo,sro,rctrl,lctrl,0.03337044233285269
49,1,0.5762128985661548,llave,zapato,wro,rctrl,lctrl,0.033362620109983254
50,1,0.4237963204823245,pinguino,clavo,nr,rctrl,lctrl,0.033383851858161506
51,1,0.6321666580524834,tijera,leon,nr,lctrl,lctrl,0.03341290583011869
52,1,0.5570202358121605,pava,zorro,nr,lctrl,lctrl,0.033372118523402605
53,1,0.5599018869716019,pincel,pato,nr,lctrl,lctrl,0.03338273439749173
54,1,0.42420335545466514,peine,tornillo,wro,rctrl,lctrl,0.03339949630480987
55,1,0.6959339804361662,cocodrilo,cigarrillo,nr,rctrl,lctrl,0.03358387728076195
56,1,0.5460227487010343,camello,zapato,nr,rctrl,lctrl,0.03338496931792179
57,0,0.7324852739657217,hormiga,pato,wra,rctrl,lctrl,0.03333328677217651
58,1,0.5533197655004187,lapiz,zorro,nr,lctrl,lctrl,0.033381616936821956
59,1,0.44644109796081466,arana,caballo,wra,lctrl,lctrl,0.033198912152329285
60,1,0.5079824391095826,oveja,cabra,sra,lctrl,lctrl,0.033381058206941816
61,1,0.46303790006822965,abeja,gato,wra,lctrl,lctrl,0.033363458204803464
62,1,0.43667058243499923,cisne,pato,sra,lctrl,lctrl,0.033379940747181536
63,1,0.5378407032176256,bota,zapato,sro,rctrl,lctrl,0.03340061376547965
64,1,0.4510008953657234,tuerca,gato,nr,lctrl,lctrl,0.03340173122523993
65,1,0.5195489929592441,ciervo,tenedor,nr,rctrl,lctrl,0.03340452487645962
66,1,0.5167081291056093,gallina,olla,nr,rctrl,lctrl,0.03336876614139328
